# Header: trajectory of angry bird. 

 x [m]   y [m]   t [s] 
89.528  12.741   3.957 
89.530  12.740   3.957 
89.532  12.738   3.957 
89.534  12.737   3.957 
89.537  12.735   3.957 
89.539  12.733   3.957 
89.541  12.732   3.957 
89.543  12.730   3.957 
89.546  12.728   3.957 
89.548  12.727   3.958 
89.550  12.725   3.958 
89.553  12.724   3.958 
89.555  12.722   3.958 
89.557  12.720   3.958 
89.559  12.719   3.958 
89.562  12.717   3.958 
89.564  12.715   3.958 
89.566  12.714   3.958 
89.568  12.712   3.958 
89.571  12.711   3.959 
89.573  12.709   3.959 
89.575  12.707   3.959 
89.577  12.706   3.959 
89.580  12.704   3.959 
89.582  12.703   3.959 
89.584  12.701   3.959 
89.586  12.699   3.959 
89.589  12.698   3.959 
89.591  12.696   3.959 
89.593  12.694   3.960 
89.596  12.693   3.960 
89.598  12.691   3.960 
89.600  12.690   3.960 
89.602  12.688   3.960 
89.605  12.686   3.960 
89.607  12.685   3.960 
89.609  12.683   3.960 
89.611  12.681   3.960 
89.614  12.680   3.960 
89.616  12.678   3.961 
89.618  12.677   3.961 
89.620  12.675   3.961 
89.623  12.673   3.961 
89.625  12.672   3.961 
89.627  12.670   3.961 
89.629  12.668   3.961 
89.632  12.667   3.961 
89.634  12.665   3.961 
89.636  12.664   3.961 
89.639  12.662   3.962 
89.641  12.660   3.962 
89.643  12.659   3.962 
89.645  12.657   3.962 
89.648  12.655   3.962 
89.650  12.654   3.962 
89.652  12.652   3.962 
89.654  12.651   3.962 
89.657  12.649   3.962 
89.659  12.647   3.962 
89.661  12.646   3.963 
89.663  12.644   3.963 
89.666  12.642   3.963 
89.668  12.641   3.963 
89.670  12.639   3.963 
89.672  12.638   3.963 
89.675  12.636   3.963 
89.677  12.634   3.963 
89.679  12.633   3.963 
89.681  12.631   3.963 
89.684  12.629   3.964 
89.686  12.628   3.964 
89.688  12.626   3.964 
89.691  12.625   3.964 
89.693  12.623   3.964 
89.695  12.621   3.964 
89.697  12.620   3.964 
89.700  12.618   3.964 
89.702  12.616   3.964 
89.704  12.615   3.964 
89.706  12.613   3.965 
89.709  12.612   3.965 
89.711  12.610   3.965 
89.713  12.608   3.965 
89.715  12.607   3.965 
89.718  12.605   3.965 
89.720  12.603   3.965 
89.722  12.602   3.965 
89.724  12.600   3.965 
89.727  12.599   3.965 
89.729  12.597   3.966 
89.731  12.595   3.966 
89.734  12.594   3.966 
89.736  12.592   3.966 
89.738  12.590   3.966 
89.740  12.589   3.966 
89.743  12.587   3.966 
89.745  12.586   3.966 
89.747  12.584   3.966 
89.749  12.582   3.966 
89.752  12.581   3.967 
89.754  12.579   3.967 
89.756  12.577   3.967 
89.758  12.576   3.967 
89.761  12.574   3.967 
89.763  12.573   3.967 
89.765  12.571   3.967 
89.767  12.569   3.967 
89.770  12.568   3.967 
89.772  12.566   3.967 
89.774  12.564   3.968 
89.777  12.563   3.968 
89.779  12.561   3.968 
89.781  12.560   3.968 
89.783  12.558   3.968 
89.786  12.556   3.968 
89.788  12.555   3.968 
89.790  12.553   3.968 
89.792  12.551   3.968 
89.795  12.550   3.968 
89.797  12.548   3.969 
89.799  12.546   3.969 
89.801  12.545   3.969 
89.804  12.543   3.969 
89.806  12.542   3.969 
89.808  12.540   3.969 
89.810  12.538   3.969 
89.813  12.537   3.969 
89.815  12.535   3.969 
89.817  12.533   3.969 
89.820  12.532   3.970 
89.822  12.530   3.970 
89.824  12.529   3.970 
89.826  12.527   3.970 
89.829  12.525   3.970 
89.831  12.524   3.970 
89.833  12.522   3.970 
89.835  12.520   3.970 
89.838  12.519   3.970 
89.840  12.517   3.970 
89.842  12.515   3.971 
89.844  12.514   3.971 
89.847  12.512   3.971 
89.849  12.511   3.971 
89.851  12.509   3.971 
89.853  12.507   3.971 
89.856  12.506   3.971 
89.858  12.504   3.971 
89.860  12.502   3.971 
89.863  12.501   3.971 
89.865  12.499   3.972 
89.867  12.498   3.972 
89.869  12.496   3.972 
89.872  12.494   3.972 
89.874  12.493   3.972 
89.876  12.491   3.972 
89.878  12.489   3.972 
89.881  12.488   3.972 
89.883  12.486   3.972 
89.885  12.484   3.972 
89.887  12.483   3.973 
89.890  12.481   3.973 
89.892  12.480   3.973 
89.894  12.478   3.973 
89.896  12.476   3.973 
89.899  12.475   3.973 
89.901  12.473   3.973 
89.903  12.471   3.973 
89.906  12.470   3.973 
89.908  12.468   3.973 
89.910  12.466   3.974 
89.912  12.465   3.974 
89.915  12.463   3.974 
89.917  12.462   3.974 
89.919  12.460   3.974 
89.921  12.458   3.974 
89.924  12.457   3.974 
89.926  12.455   3.974 
89.928  12.453   3.974 
89.930  12.452   3.974 
89.933  12.450   3.975 
89.935  12.448   3.975 
89.937  12.447   3.975 
89.939  12.445   3.975 
89.942  12.444   3.975 
89.944  12.442   3.975 
89.946  12.440   3.975 
89.949  12.439   3.975 
89.951  12.437   3.975 
89.953  12.435   3.975 
89.955  12.434   3.976 
89.958  12.432   3.976 
89.960  12.430   3.976 
89.962  12.429   3.976 
89.964  12.427   3.976 
89.967  12.426   3.976 
89.969  12.424   3.976 
89.971  12.422   3.976 
89.973  12.421   3.976 
89.976  12.419   3.976 
89.978  12.417   3.977 
89.980  12.416   3.977 
89.982  12.414   3.977 
89.985  12.412   3.977 
89.987  12.411   3.977 
89.989  12.409   3.977 
89.991  12.408   3.977 
89.994  12.406   3.977 
89.996  12.404   3.977 
89.998  12.403   3.977 
90.001  12.401   3.978 
90.003  12.399   3.978 
90.005  12.398   3.978 
90.007  12.396   3.978 
90.010  12.394   3.978 
90.012  12.393   3.978 
90.014  12.391   3.978 
90.016  12.389   3.978 
90.019  12.388   3.978 
90.021  12.386   3.978 
90.023  12.385   3.979 
90.025  12.383   3.979 
90.028  12.381   3.979 
90.030  12.380   3.979 
90.032  12.378   3.979 
90.034  12.376   3.979 
90.037  12.375   3.979 
90.039  12.373   3.979 
90.041  12.371   3.979 
90.044  12.370   3.979 
90.046  12.368   3.980 
90.048  12.367   3.980 
90.050  12.365   3.980 
90.053  12.363   3.980 
90.055  12.362   3.980 
90.057  12.360   3.980 
90.059  12.358   3.980 
90.062  12.357   3.980 
90.064  12.355   3.980 
90.066  12.353   3.980 
90.068  12.352   3.981 
90.071  12.350   3.981 
90.073  12.348   3.981 
90.075  12.347   3.981 
90.077  12.345   3.981 
90.080  12.344   3.981 
90.082  12.342   3.981 
90.084  12.340   3.981 
90.087  12.339   3.981 
90.089  12.337   3.981 
90.091  12.335   3.982 
90.093  12.334   3.982 
90.096  12.332   3.982 
90.098  12.330   3.982 
90.100  12.329   3.982 
90.102  12.327   3.982 
90.105  12.325   3.982 
90.107  12.324   3.982 
90.109  12.322   3.982 
90.111  12.321   3.982 
90.114  12.319   3.983 
90.116  12.317   3.983 
90.118  12.316   3.983 
90.120  12.314   3.983 
90.123  12.312   3.983 
90.125  12.311   3.983 
90.127  12.309   3.983 
90.130  12.307   3.983 
90.132  12.306   3.983 
90.134  12.304   3.983 
90.136  12.302   3.984 
90.139  12.301   3.984 
90.141  12.299   3.984 
90.143  12.297   3.984 
90.145  12.296   3.984 
90.148  12.294   3.984 
90.150  12.293   3.984 
90.152  12.291   3.984 
90.154  12.289   3.984 
90.157  12.288   3.984 
90.159  12.286   3.985 
90.161  12.284   3.985 
90.163  12.283   3.985 
90.166  12.281   3.985 
90.168  12.279   3.985 
90.170  12.278   3.985 
90.173  12.276   3.985 
90.175  12.274   3.985 
90.177  12.273   3.985 
90.179  12.271   3.985 
90.182  12.270   3.986 
90.184  12.268   3.986 
90.186  12.266   3.986 
90.188  12.265   3.986 
90.191  12.263   3.986 
90.193  12.261   3.986 
90.195  12.260   3.986 
90.197  12.258   3.986 
90.200  12.256   3.986 
90.202  12.255   3.986 
90.204  12.253   3.987 
90.206  12.251   3.987 
90.209  12.250   3.987 
90.211  12.248   3.987 
90.213  12.246   3.987 
90.216  12.245   3.987 
90.218  12.243   3.987 
90.220  12.242   3.987 
90.222  12.240   3.987 
90.225  12.238   3.987 
90.227  12.237   3.988 
90.229  12.235   3.988 
90.231  12.233   3.988 
90.234  12.232   3.988 
90.236  12.230   3.988 
90.238  12.228   3.988 
90.240  12.227   3.988 
90.243  12.225   3.988 
90.245  12.223   3.988 
90.247  12.222   3.988 
90.249  12.220   3.989 
90.252  12.218   3.989 
90.254  12.217   3.989 
90.256  12.215   3.989 
90.258  12.213   3.989 
90.261  12.212   3.989 
90.263  12.210   3.989 
90.265  12.209   3.989 
90.268  12.207   3.989 
90.270  12.205   3.989 
90.272  12.204   3.990 
90.274  12.202   3.990 
90.277  12.200   3.990 
90.279  12.199   3.990 
90.281  12.197   3.990 
90.283  12.195   3.990 
90.286  12.194   3.990 
90.288  12.192   3.990 
90.290  12.190   3.990 
90.292  12.189   3.990 
90.295  12.187   3.991 
90.297  12.185   3.991 
90.299  12.184   3.991 
90.301  12.182   3.991 
90.304  12.180   3.991 
90.306  12.179   3.991 
90.308  12.177   3.991 
90.311  12.175   3.991 
90.313  12.174   3.991 
90.315  12.172   3.991 
90.317  12.171   3.992 
90.320  12.169   3.992 
90.322  12.167   3.992 
90.324  12.166   3.992 
90.326  12.164   3.992 
90.329  12.162   3.992 
90.331  12.161   3.992 
90.333  12.159   3.992 
90.335  12.157   3.992 
90.338  12.156   3.992 
90.340  12.154   3.993 
90.342  12.152   3.993 
90.344  12.151   3.993 
90.347  12.149   3.993 
90.349  12.147   3.993 
90.351  12.146   3.993 
90.354  12.144   3.993 
90.356  12.142   3.993 
90.358  12.141   3.993 
90.360  12.139   3.993 
90.363  12.137   3.994 
90.365  12.136   3.994 
90.367  12.134   3.994 
90.369  12.132   3.994 
90.372  12.131   3.994 
90.374  12.129   3.994 
90.376  12.128   3.994 
90.378  12.126   3.994 
90.381  12.124   3.994 
90.383  12.123   3.994 
90.385  12.121   3.995 
90.387  12.119   3.995 
90.390  12.118   3.995 
90.392  12.116   3.995 
90.394  12.114   3.995 
90.397  12.113   3.995 
90.399  12.111   3.995 
90.401  12.109   3.995 
90.403  12.108   3.995 
90.406  12.106   3.995 
90.408  12.104   3.996 
90.410  12.103   3.996 
90.412  12.101   3.996 
90.415  12.099   3.996 
90.417  12.098   3.996 
90.419  12.096   3.996 
90.421  12.094   3.996 
90.424  12.093   3.996 
90.426  12.091   3.996 
90.428  12.089   3.996 
90.430  12.088   3.997 
90.433  12.086   3.997 
90.435  12.084   3.997 
90.437  12.083   3.997 
90.440  12.081   3.997 
90.442  12.079   3.997 
90.444  12.078   3.997 
90.446  12.076   3.997 
90.449  12.074   3.997 
90.451  12.073   3.997 
90.453  12.071   3.998 
90.455  12.070   3.998 
90.458  12.068   3.998 
90.460  12.066   3.998 
90.462  12.065   3.998 
90.464  12.063   3.998 
90.467  12.061   3.998 
90.469  12.060   3.998 
90.471  12.058   3.998 
90.473  12.056   3.998 
90.476  12.055   3.999 
90.478  12.053   3.999 
90.480  12.051   3.999 
90.483  12.050   3.999 
90.485  12.048   3.999 
90.487  12.046   3.999 
90.489  12.045   3.999 
90.492  12.043   3.999 
90.494  12.041   3.999 
90.496  12.040   3.999 
90.498  12.038   4.000 
90.501  12.036   4.000 
90.503  12.035   4.000 
90.505  12.033   4.000 
90.507  12.031   4.000 
90.510  12.030   4.000 
90.512  12.028   4.000 
90.514  12.026   4.000 
90.516  12.025   4.000 
90.519  12.023   4.000 
90.521  12.021   4.001 
90.523  12.020   4.001 
90.526  12.018   4.001 
90.528  12.016   4.001 
90.530  12.015   4.001 
90.532  12.013   4.001 
90.535  12.011   4.001 
90.537  12.010   4.001 
90.539  12.008   4.001 
90.541  12.006   4.001 
90.544  12.005   4.002 
90.546  12.003   4.002 
90.548  12.001   4.002 
90.550  12.000   4.002 
90.553  11.998   4.002 
90.555  11.996   4.002 
90.557  11.995   4.002 
90.559  11.993   4.002 
90.562  11.991   4.002 
90.564  11.990   4.002 
90.566  11.988   4.003 
90.568  11.986   4.003 
90.571  11.985   4.003 
90.573  11.983   4.003 
90.575  11.981   4.003 
90.578  11.980   4.003 
90.580  11.978   4.003 
90.582  11.976   4.003 
90.584  11.975   4.003 
90.587  11.973   4.003 
90.589  11.971   4.004 
90.591  11.970   4.004 
90.593  11.968   4.004 
90.596  11.966   4.004 
90.598  11.965   4.004 
90.600  11.963   4.004 
90.602  11.961   4.004 
90.605  11.960   4.004 
90.607  11.958   4.004 
90.609  11.956   4.004 
90.611  11.955   4.005 
90.614  11.953   4.005 
90.616  11.951   4.005 
90.618  11.950   4.005 
90.621  11.948   4.005 
90.623  11.946   4.005 
90.625  11.945   4.005 
90.627  11.943   4.005 
90.630  11.941   4.005 
90.632  11.940   4.005 
90.634  11.938   4.006 
90.636  11.936   4.006 
90.639  11.935   4.006 
90.641  11.933   4.006 
90.643  11.931   4.006 
90.645  11.930   4.006 
90.648  11.928   4.006 
90.650  11.926   4.006 
90.652  11.925   4.006 
90.654  11.923   4.006 
90.657  11.921   4.007 
90.659  11.920   4.007 
90.661  11.918   4.007 
90.664  11.916   4.007 
90.666  11.915   4.007 
90.668  11.913   4.007 
90.670  11.911   4.007 
90.673  11.910   4.007 
90.675  11.908   4.007 
90.677  11.906   4.007 
90.679  11.905   4.008 
90.682  11.903   4.008 
90.684  11.901   4.008 
90.686  11.900   4.008 
90.688  11.898   4.008 
90.691  11.896   4.008 
90.693  11.895   4.008 
90.695  11.893   4.008 
90.697  11.891   4.008 
90.700  11.890   4.008 
90.702  11.888   4.009 
90.704  11.886   4.009 
90.707  11.885   4.009 
90.709  11.883   4.009 
90.711  11.881   4.009 
90.713  11.880   4.009 
90.716  11.878   4.009 
90.718  11.876   4.009 
90.720  11.875   4.009 
90.722  11.873   4.009 
90.725  11.871   4.010 
90.727  11.870   4.010 
90.729  11.868   4.010 
90.731  11.866   4.010 
90.734  11.865   4.010 
90.736  11.863   4.010 
90.738  11.861   4.010 
90.740  11.860   4.010 
90.743  11.858   4.010 
90.745  11.856   4.010 
90.747  11.855   4.011 
90.750  11.853   4.011 
90.752  11.851   4.011 
90.754  11.850   4.011 
90.756  11.848   4.011 
90.759  11.846   4.011 
90.761  11.845   4.011 
90.763  11.843   4.011 
90.765  11.841   4.011 
90.768  11.840   4.011 
90.770  11.838   4.012 
90.772  11.836   4.012 
90.774  11.835   4.012 
90.777  11.833   4.012 
90.779  11.831   4.012 
90.781  11.830   4.012 
90.783  11.828   4.012 
90.786  11.826   4.012 
90.788  11.825   4.012 
90.790  11.823   4.012 
90.793  11.821   4.013 
90.795  11.820   4.013 
90.797  11.818   4.013 
90.799  11.816   4.013 
90.802  11.815   4.013 
90.804  11.813   4.013 
90.806  11.811   4.013 
90.808  11.810   4.013 
90.811  11.808   4.013 
90.813  11.806   4.013 
90.815  11.804   4.014 
90.817  11.803   4.014 
90.820  11.801   4.014 
90.822  11.799   4.014 
90.824  11.798   4.014 
90.826  11.796   4.014 
90.829  11.794   4.014 
90.831  11.793   4.014 
90.833  11.791   4.014 
90.835  11.789   4.014 
90.838  11.788   4.015 
90.840  11.786   4.015 
90.842  11.784   4.015 
90.845  11.783   4.015 
90.847  11.781   4.015 
90.849  11.779   4.015 
90.851  11.778   4.015 
90.854  11.776   4.015 
90.856  11.774   4.015 
90.858  11.773   4.015 
90.860  11.771   4.016 
90.863  11.769   4.016 
90.865  11.768   4.016 
90.867  11.766   4.016 
90.869  11.764   4.016 
90.872  11.763   4.016 
90.874  11.761   4.016 
90.876  11.759   4.016 
90.878  11.758   4.016 
90.881  11.756   4.016 
90.883  11.754   4.017 
90.885  11.753   4.017 
90.888  11.751   4.017 
90.890  11.749   4.017 
90.892  11.748   4.017 
90.894  11.746   4.017 
90.897  11.744   4.017 
90.899  11.742   4.017 
90.901  11.741   4.017 
90.903  11.739   4.017 
90.906  11.737   4.018 
90.908  11.736   4.018 
90.910  11.734   4.018 
90.912  11.732   4.018 
90.915  11.731   4.018 
90.917  11.729   4.018 
90.919  11.727   4.018 
90.921  11.726   4.018 
90.924  11.724   4.018 
90.926  11.722   4.018 
90.928  11.721   4.019 
90.931  11.719   4.019 
90.933  11.717   4.019 
90.935  11.716   4.019 
90.937  11.714   4.019 
90.940  11.712   4.019 
90.942  11.711   4.019 
90.944  11.709   4.019 
90.946  11.707   4.019 
90.949  11.706   4.019 
90.951  11.704   4.020 
90.953  11.702   4.020 
90.955  11.700   4.020 
90.958  11.699   4.020 
90.960  11.697   4.020 
90.962  11.695   4.020 
90.964  11.694   4.020 
90.967  11.692   4.020 
90.969  11.690   4.020 
90.971  11.689   4.020 
90.974  11.687   4.021 
90.976  11.685   4.021 
90.978  11.684   4.021 
90.980  11.682   4.021 
90.983  11.680   4.021 
90.985  11.679   4.021 
90.987  11.677   4.021 
90.989  11.675   4.021 
90.992  11.674   4.021 
90.994  11.672   4.021 
90.996  11.670   4.022 
90.998  11.669   4.022 
91.001  11.667   4.022 
91.003  11.665   4.022 
91.005  11.663   4.022 
91.007  11.662   4.022 
91.010  11.660   4.022 
91.012  11.658   4.022 
91.014  11.657   4.022 
91.017  11.655   4.022 
91.019  11.653   4.023 
91.021  11.652   4.023 
91.023  11.650   4.023 
91.026  11.648   4.023 
91.028  11.647   4.023 
91.030  11.645   4.023 
91.032  11.643   4.023 
91.035  11.642   4.023 
91.037  11.640   4.023 
91.039  11.638   4.023 
91.041  11.637   4.024 
91.044  11.635   4.024 
91.046  11.633   4.024 
91.048  11.632   4.024 
91.050  11.630   4.024 
91.053  11.628   4.024 
91.055  11.626   4.024 
91.057  11.625   4.024 
91.060  11.623   4.024 
91.062  11.621   4.024 
91.064  11.620   4.025 
91.066  11.618   4.025 
91.069  11.616   4.025 
91.071  11.615   4.025 
91.073  11.613   4.025 
91.075  11.611   4.025 
91.078  11.610   4.025 
91.080  11.608   4.025 
91.082  11.606   4.025 
91.084  11.605   4.025 
91.087  11.603   4.026 
91.089  11.601   4.026 
91.091  11.599   4.026 
91.093  11.598   4.026 
91.096  11.596   4.026 
91.098  11.594   4.026 
91.100  11.593   4.026 
91.103  11.591   4.026 
91.105  11.589   4.026 
91.107  11.588   4.026 
91.109  11.586   4.027 
91.112  11.584   4.027 
91.114  11.583   4.027 
91.116  11.581   4.027 
91.118  11.579   4.027 
91.121  11.578   4.027 
91.123  11.576   4.027 
91.125  11.574   4.027 
91.127  11.572   4.027 
91.130  11.571   4.027 
91.132  11.569   4.028 
91.134  11.567   4.028 
91.136  11.566   4.028 
91.139  11.564   4.028 
91.141  11.562   4.028 
91.143  11.561   4.028 
91.145  11.559   4.028 
91.148  11.557   4.028 
91.150  11.556   4.028 
91.152  11.554   4.028 
91.155  11.552   4.029 
91.157  11.551   4.029 
91.159  11.549   4.029 
91.161  11.547   4.029 
91.164  11.545   4.029 
91.166  11.544   4.029 
91.168  11.542   4.029 
91.170  11.540   4.029 
91.173  11.539   4.029 
91.175  11.537   4.029 
91.177  11.535   4.030 
91.179  11.534   4.030 
91.182  11.532   4.030 
91.184  11.530   4.030 
91.186  11.529   4.030 
91.188  11.527   4.030 
91.191  11.525   4.030 
91.193  11.523   4.030 
91.195  11.522   4.030 
91.198  11.520   4.030 
91.200  11.518   4.031 
91.202  11.517   4.031 
91.204  11.515   4.031 
91.207  11.513   4.031 
91.209  11.512   4.031 
91.211  11.510   4.031 
91.213  11.508   4.031 
91.216  11.507   4.031 
91.218  11.505   4.031 
91.220  11.503   4.031 
91.222  11.501   4.032 
91.225  11.500   4.032 
91.227  11.498   4.032 
91.229  11.496   4.032 
91.231  11.495   4.032 
91.234  11.493   4.032 
91.236  11.491   4.032 
91.238  11.490   4.032 
91.241  11.488   4.032 
91.243  11.486   4.032 
91.245  11.485   4.033 
91.247  11.483   4.033 
91.250  11.481   4.033 
91.252  11.479   4.033 
91.254  11.478   4.033 
91.256  11.476   4.033 
91.259  11.474   4.033 
91.261  11.473   4.033 
91.263  11.471   4.033 
91.265  11.469   4.033 
91.268  11.468   4.034 
91.270  11.466   4.034 
91.272  11.464   4.034 
91.274  11.463   4.034 
91.277  11.461   4.034 
91.279  11.459   4.034 
91.281  11.457   4.034 
91.284  11.456   4.034 
91.286  11.454   4.034 
91.288  11.452   4.034 
91.290  11.451   4.035 
91.293  11.449   4.035 
91.295  11.447   4.035 
91.297  11.446   4.035 
91.299  11.444   4.035 
91.302  11.442   4.035 
91.304  11.441   4.035 
91.306  11.439   4.035 
91.308  11.437   4.035 
91.311  11.435   4.035 
91.313  11.434   4.036 
91.315  11.432   4.036 
91.317  11.430   4.036 
91.320  11.429   4.036 
91.322  11.427   4.036 
91.324  11.425   4.036 
91.327  11.424   4.036 
91.329  11.422   4.036 
91.331  11.420   4.036 
91.333  11.418   4.036 
91.336  11.417   4.037 
91.338  11.415   4.037 
91.340  11.413   4.037 
91.342  11.412   4.037 
91.345  11.410   4.037 
91.347  11.408   4.037 
91.349  11.407   4.037 
91.351  11.405   4.037 
91.354  11.403   4.037 
91.356  11.401   4.037 
91.358  11.400   4.038 
91.360  11.398   4.038 
91.363  11.396   4.038 
91.365  11.395   4.038 
91.367  11.393   4.038 
91.370  11.391   4.038 
91.372  11.390   4.038 
91.374  11.388   4.038 
91.376  11.386   4.038 
91.379  11.385   4.038 
91.381  11.383   4.039 
91.383  11.381   4.039 
91.385  11.379   4.039 
91.388  11.378   4.039 
91.390  11.376   4.039 
91.392  11.374   4.039 
91.394  11.373   4.039 
91.397  11.371   4.039 
91.399  11.369   4.039 
91.401  11.368   4.039 
91.403  11.366   4.040 
91.406  11.364   4.040 
91.408  11.362   4.040 
91.410  11.361   4.040 
91.412  11.359   4.040 
91.415  11.357   4.040 
91.417  11.356   4.040 
91.419  11.354   4.040 
91.422  11.352   4.040 
91.424  11.351   4.040 
91.426  11.349   4.041 
91.428  11.347   4.041 
91.431  11.345   4.041 
91.433  11.344   4.041 
91.435  11.342   4.041 
91.437  11.340   4.041 
91.440  11.339   4.041 
91.442  11.337   4.041 
91.444  11.335   4.041 
91.446  11.333   4.041 
91.449  11.332   4.042 
91.451  11.330   4.042 
91.453  11.328   4.042 
91.455  11.327   4.042 
91.458  11.325   4.042 
91.460  11.323   4.042 
91.462  11.322   4.042 
91.465  11.320   4.042 
91.467  11.318   4.042 
91.469  11.316   4.042 
91.471  11.315   4.043 
91.474  11.313   4.043 
91.476  11.311   4.043 
91.478  11.310   4.043 
91.480  11.308   4.043 
91.483  11.306   4.043 
91.485  11.305   4.043 
91.487  11.303   4.043 
91.489  11.301   4.043 
91.492  11.299   4.043 
91.494  11.298   4.044 
91.496  11.296   4.044 
91.498  11.294   4.044 
91.501  11.293   4.044 
91.503  11.291   4.044 
91.505  11.289   4.044 
91.508  11.288   4.044 
91.510  11.286   4.044 
91.512  11.284   4.044 
91.514  11.282   4.044 
91.517  11.281   4.045 
91.519  11.279   4.045 
91.521  11.277   4.045 
91.523  11.276   4.045 
91.526  11.274   4.045 
91.528  11.272   4.045 
91.530  11.270   4.045 
91.532  11.269   4.045 
91.535  11.267   4.045 
91.537  11.265   4.045 
91.539  11.264   4.046 
91.541  11.262   4.046 
91.544  11.260   4.046 
91.546  11.259   4.046 
91.548  11.257   4.046 
91.551  11.255   4.046 
91.553  11.253   4.046 
91.555  11.252   4.046 
91.557  11.250   4.046 
91.560  11.248   4.046 
91.562  11.247   4.047 
91.564  11.245   4.047 
91.566  11.243   4.047 
91.569  11.241   4.047 
91.571  11.240   4.047 
91.573  11.238   4.047 
91.575  11.236   4.047 
91.578  11.235   4.047 
91.580  11.233   4.047 
91.582  11.231   4.047 
91.584  11.229   4.048 
91.587  11.228   4.048 
91.589  11.226   4.048 
91.591  11.224   4.048 
91.594  11.223   4.048 
91.596  11.221   4.048 
91.598  11.219   4.048 
91.600  11.218   4.048 
91.603  11.216   4.048 
91.605  11.214   4.048 
91.607  11.212   4.049 
91.609  11.211   4.049 
91.612  11.209   4.049 
91.614  11.207   4.049 
91.616  11.206   4.049 
91.618  11.204   4.049 
91.621  11.202   4.049 
91.623  11.200   4.049 
91.625  11.199   4.049 
91.627  11.197   4.049 
91.630  11.195   4.050 
91.632  11.194   4.050 
91.634  11.192   4.050 
91.637  11.190   4.050 
91.639  11.188   4.050 
91.641  11.187   4.050 
91.643  11.185   4.050 
91.646  11.183   4.050 
91.648  11.182   4.050 
91.650  11.180   4.050 
91.652  11.178   4.051 
91.655  11.177   4.051 
91.657  11.175   4.051 
91.659  11.173   4.051 
91.661  11.171   4.051 
91.664  11.170   4.051 
91.666  11.168   4.051 
91.668  11.166   4.051 
91.670  11.165   4.051 
91.673  11.163   4.051 
91.675  11.161   4.052 
91.677  11.159   4.052 
91.679  11.158   4.052 
91.682  11.156   4.052 
91.684  11.154   4.052 
91.686  11.153   4.052 
91.689  11.151   4.052 
91.691  11.149   4.052 
91.693  11.147   4.052 
91.695  11.146   4.052 
91.698  11.144   4.053 
91.700  11.142   4.053 
91.702  11.141   4.053 
91.704  11.139   4.053 
91.707  11.137   4.053 
91.709  11.135   4.053 
91.711  11.134   4.053 
91.713  11.132   4.053 
91.716  11.130   4.053 
91.718  11.129   4.053 
91.720  11.127   4.054 
91.722  11.125   4.054 
91.725  11.123   4.054 
91.727  11.122   4.054 
91.729  11.120   4.054 
91.732  11.118   4.054 
91.734  11.117   4.054 
91.736  11.115   4.054 
91.738  11.113   4.054 
91.741  11.111   4.054 
91.743  11.110   4.055 
91.745  11.108   4.055 
91.747  11.106   4.055 
91.750  11.105   4.055 
91.752  11.103   4.055 
91.754  11.101   4.055 
91.756  11.099   4.055 
91.759  11.098   4.055 
91.761  11.096   4.055 
91.763  11.094   4.055 
91.765  11.093   4.056 
91.768  11.091   4.056 
91.770  11.089   4.056 
91.772  11.087   4.056 
91.775  11.086   4.056 
91.777  11.084   4.056 
91.779  11.082   4.056 
91.781  11.081   4.056 
91.784  11.079   4.056 
91.786  11.077   4.056 
91.788  11.075   4.057 
91.790  11.074   4.057 
91.793  11.072   4.057 
91.795  11.070   4.057 
91.797  11.069   4.057 
91.799  11.067   4.057 
91.802  11.065   4.057 
91.804  11.063   4.057 
91.806  11.062   4.057 
91.808  11.060   4.057 
91.811  11.058   4.058 
91.813  11.057   4.058 
91.815  11.055   4.058 
91.818  11.053   4.058 
91.820  11.051   4.058 
91.822  11.050   4.058 
91.824  11.048   4.058 
91.827  11.046   4.058 
91.829  11.044   4.058 
91.831  11.043   4.058 
91.833  11.041   4.059 
91.836  11.039   4.059 
91.838  11.038   4.059 
91.840  11.036   4.059 
91.842  11.034   4.059 
91.845  11.032   4.059 
91.847  11.031   4.059 
91.849  11.029   4.059 
91.851  11.027   4.059 
91.854  11.026   4.059 
91.856  11.024   4.060 
91.858  11.022   4.060 
91.861  11.020   4.060 
91.863  11.019   4.060 
91.865  11.017   4.060 
91.867  11.015   4.060 
91.870  11.014   4.060 
91.872  11.012   4.060 
91.874  11.010   4.060 
91.876  11.008   4.060 
91.879  11.007   4.061 
91.881  11.005   4.061 
91.883  11.003   4.061 
91.885  11.001   4.061 
91.888  11.000   4.061 
91.890  10.998   4.061 
91.892  10.996   4.061 
91.894  10.995   4.061 
91.897  10.993   4.061 
91.899  10.991   4.061 
91.901  10.989   4.062 
91.904  10.988   4.062 
91.906  10.986   4.062 
91.908  10.984   4.062 
91.910  10.983   4.062 
91.913  10.981   4.062 
91.915  10.979   4.062 
91.917  10.977   4.062 
91.919  10.976   4.062 
91.922  10.974   4.062 
91.924  10.972   4.063 
91.926  10.970   4.063 
91.928  10.969   4.063 
91.931  10.967   4.063 
91.933  10.965   4.063 
91.935  10.964   4.063 
91.937  10.962   4.063 
91.940  10.960   4.063 
91.942  10.958   4.063 
91.944  10.957   4.063 
91.947  10.955   4.064 
91.949  10.953   4.064 
91.951  10.952   4.064 
91.953  10.950   4.064 
91.956  10.948   4.064 
